product,review,label_correct
P6054445677,data/part8\P6054445677\R3348129167\2185533733.jpg,Correct
P6054473253,data/part8\P6054473253\R3371040013\2198788599.jpg,Correct
P6054495458,data/part8\P6054495458\R3360130127\2192379368.jpg,Correct
P6054572900,data/part8\P6054572900\R3411065564\2222537283.jpg,Correct
P6054580213,data/part8\P6054580213\R3404057789\2218337981.jpg,Correct
P6054581190,data/part8\P6054581190\R4012350509\3007246252.jpg,Correct
P6054587149,data/part8\P6054587149\R4047917513\3028226709.jpg,Correct
P6054692382,data/part8\P6054692382\R4014647666\3008585096.jpg,Correct
P6054761689,data/part8\P6054761689\R3360186026\2192416264.jpg,Correct
P6054782986,data/part8\P6054782986\R4045731866\3026877850.jpg,Correct
P6054972901,data/part8\P6054972901\R3395142159\2213041909.jpg,Correct
P6055433456,data/part8\P6055433456\R3406059935\2219547571.jpg,Correct
P6056761068,data/part8\P6056761068\R3357555521\2190952838.jpg,Correct
P6056840141,data/part8\P6056840141\R3366483429\2196114932.jpg,Correct
P6057230331,data/part8\P6057230331\R3359999749\2192294069.jpg,Correct
P6057275847,data/part8\P6057275847\R3422450128\2229317884.jpg,Correct
P6057292788,data/part8\P6057292788\R3347236045\2185022245.jpg,Correct
P6057584149,data/part8\P6057584149\R3348321010\2185627058.jpg,Correct
P6057693166,data/part8\P6057693166\R3337158132\2179256980.jpg,Correct
P6057695479,data/part8\P6057695479\R4002012624\3001170788.jpg,Correct
P6057818029,data/part8\P6057818029\R3390750110\2210435783.jpg,Correct
P6058281311,data/part8\P6058281311\R3381265480\2204876888.jpg,Correct
P6058621225,data/part8\P6058621225\R3357138372\2190728242.jpg,Correct
P6059123288,data/part8\P6059123288\R3337606292\2179492565.jpg,Correct
P6059224005,data/part8\P6059224005\R3387624937\2208559155.jpg,Correct
P6059353543,data/part8\P6059353543\R4033917262\3019980231.jpg,Correct
P6059782857,data/part8\P6059782857\R3339807485\2180760937.jpg,Correct
P6059847278,data/part8\P6059847278\R3347118869\2184949685.jpg,Correct
P6060580341,data/part8\P6060580341\R3341954817\2181992037.jpg,Correct
P6060711756,data/part8\P6060711756\R3388588851\2209138940.jpg,Correct
P6060787997,data/part8\P6060787997\R3416112279\2225546492.jpg,Correct
P6061138403,data/part8\P6061138403\R4106141194\3062893119.jpg,Correct
P6061151506,data/part8\P6061151506\R3372208912\2199474259.jpg,Correct
P6061216411,data/part8\P6061216411\R3357467855\2190904667.jpg,Correct
P6061304823,data/part8\P6061304823\R3347113350\2184946472.jpg,Correct
P6061325971,data/part8\P6061325971\R3359708933\2192126861.jpg,Correct
P6061352450,data/part8\P6061352450\R3338301427\2179864321.jpg,Correct
P6061371226,data/part8\P6061371226\R3431649907\2234766663.jpg,Correct
P6061459377,data/part8\P6061459377\R4062961876\3037107826.jpg,Incorrect
P6061618342,data/part8\P6061618342\R3373918391\2200480208.jpg,Correct
P6061684592,data/part8\P6061684592\R3392441510\2211448276.jpg,Correct
P6061689678,data/part8\P6061689678\R3362934187\2194000656.jpg,Correct
P6061801036,data/part8\P6061801036\R3339977574\2180865815.jpg,Correct
P6061842961,data/part8\P6061842961\R3356491950\2190358448.jpg,Correct
P6061878584,data/part8\P6061878584\R4112008764\3066425658.jpg,Correct
P6061999513,data/part8\P6061999513\R4032792291\3019322033.jpg,Correct
P6062023439,data/part8\P6062023439\R3341392935\2181665983.jpg,Correct
P6062094248,data/part8\P6062094248\R3339365710\2180487000.jpg,Correct
P6062294387,data/part8\P6062294387\R3389008011\2209382959.jpg,Correct
P6062383676,data/part8\P6062383676\R3385822565\2207516000.jpg,Correct
P6063115757,data/part8\P6063115757\R3368059326\2196993103.jpg,Correct
P6063330413,data/part8\P6063330413\R3415669578\2225303817.jpg,Correct
P6063556574,data/part8\P6063556574\R4077640093\3045857965.jpg,Correct
P6064036023,data/part8\P6064036023\R3340221151\2180988747.jpg,Correct
P6064103490,data/part8\P6064103490\R3353072112\2188378662.jpg,Correct
P6064129821,data/part8\P6064129821\R4033090898\3019478239.jpg,Correct
P6064296671,data/part8\P6064296671\R3362374108\2193635475.jpg,Correct
P6064564519,data/part8\P6064564519\R3352799764\2188226496.jpg,Correct
P6064765730,data/part8\P6064765730\R4082179031\3048508687.jpg,Correct
P6064773610,data/part8\P6064773610\R3357559731\2190955146.jpg,Correct
P6064809531,data/part8\P6064809531\R3340065107\2180911413.jpg,Correct
P6064861446,data/part8\P6064861446\R4085752912\3050684130.jpg,Correct
P6064914923,data/part8\P6064914923\R4010767585\3006299840.jpg,Correct
P6065015228,data/part8\P6065015228\R3366530706\2196142403.jpg,Correct
P6065021770,data/part8\P6065021770\R4005706606\3003328202.jpg,Correct
P6065054466,data/part8\P6065054466\R3406916833\2220076066.jpg,Correct
P6065115077,data/part8\P6065115077\R3419536167\2227560525.jpg,Correct
P6065195908,data/part8\P6065195908\R4090232741\3053364986.jpg,Correct
P6065292361,data/part8\P6065292361\R4114047072\3067664223.jpg,Correct
P6065428512,data/part8\P6065428512\R4024960226\3014644977.jpg,Correct
P6065449678,data/part8\P6065449678\R3361608426\2193217114.jpg,Correct
P6065477774,data/part8\P6065477774\R4030065220\3017658172.jpg,Correct
P6065521567,data/part8\P6065521567\R3341002144\2181447322.jpg,Correct
P6065615550,data/part8\P6065615550\R3358833929\2191606930.jpg,Correct
P6065626072,data/part8\P6065626072\R3349928105\2186532922.jpg,Correct
P6065727558,data/part8\P6065727558\R3388704572\2209207766.jpg,Correct
P6065818645,data/part8\P6065818645\R4070419419\3041503609.jpg,Correct
P6065845126,data/part8\P6065845126\R3399642041\2215718432.jpg,Correct
P6065891932,data/part8\P6065891932\R3338250126\2179834683.jpg,Correct
P6066000836,data/part8\P6066000836\R3427571519\2232314066.jpg,Correct
P6066047625,data/part8\P6066047625\R4060398456\3035556595.jpg,Correct
P6066066703,data/part8\P6066066703\R3345602537\2184073876.jpg,Correct
P6066104536,data/part8\P6066104536\R3338190718\2179799184.jpg,Correct
P6066209743,data/part8\P6066209743\R3340653317\2181252820.jpg,Correct
P6066232445,data/part8\P6066232445\R4058372953\3034379195.jpg,Correct
P6066260710,data/part8\P6066260710\R3365330236\2195436172.jpg,Correct
P6066266033,data/part8\P6066266033\R4076048095\3044882518.jpg,Correct
P6066383199,data/part8\P6066383199\R3430499216\2234075567.jpg,Correct
P6066472515,data/part8\P6066472515\R3426902253\2231943972.jpg,Correct
P6067283747,data/part8\P6067283747\R3361428185\2193122951.jpg,Correct
P6067496542,data/part8\P6067496542\R3353446988\2188577399.jpg,Correct
P6067622756,data/part8\P6067622756\R4018334444\3010758543.jpg,Correct
P6067629522,data/part8\P6067629522\R3358466685\2191423865.jpg,Correct
P6067807563,data/part8\P6067807563\R3355522844\2189791432.jpg,Correct
P6067922605,data/part8\P6067922605\R3369284947\2197752542.jpg,Correct
P6068136645,data/part8\P6068136645\R4044690847\3026317478.jpg,Correct
P6068155881,data/part8\P6068155881\R3369424401\2197825653.jpg,Correct
P6068193825,data/part8\P6068193825\R3338550758\2179993796.jpg,Correct
P6068221614,data/part8\P6068221614\R3362368816\2193632345.jpg,Correct
P6068256988,data/part8\P6068256988\R3352081815\2187806827.jpg,Correct
P6068277941,data/part8\P6068277941\R3368806003\2197453953.jpg,Correct
P6068347980,data/part8\P6068347980\R3337755277\2179565140.jpg,Correct
P6068747213,data/part8\P6068747213\R4018009538\3010565165.jpg,Correct
P6068769751,data/part8\P6068769751\R3359299887\2191862091.jpg,Correct
P6068791432,data/part8\P6068791432\R3387599236\2208543672.jpg,Correct
P6068822003,data/part8\P6068822003\R3340555958\2181190514.jpg,Correct
P6069030647,data/part8\P6069030647\R3376308248\2201931795.jpg,Correct
P6069144617,data/part8\P6069144617\R3367530979\2196690854.jpg,Correct
P6069304368,data/part8\P6069304368\R4105268425\3062389889.jpg,Correct
P6069329321,data/part8\P6069329321\R3336997955\2179169773.jpg,Correct
P6069645570,data/part8\P6069645570\R3342666114\2182407158.jpg,Correct
P6070298831,data/part8\P6070298831\R3430094269\2233823203.jpg,Correct
P6070383051,data/part8\P6070383051\R4111260101\3065958845.jpg,Correct
P6070437328,data/part8\P6070437328\R3356352360\2190284345.jpg,Correct
P6070556586,data/part8\P6070556586\R3362519616\2193728589.jpg,Correct
P6070669310,data/part8\P6070669310\R3354298344\2189034072.jpg,Correct
P6070884472,data/part8\P6070884472\R3339888428\2180811636.jpg,Correct
P6070950248,data/part8\P6070950248\R3337139103\2179247073.jpg,Correct
P6070995009,data/part8\P6070995009\R3387881260\2208700679.jpg,Correct
P6071021688,data/part8\P6071021688\R3379107742\2203539038.jpg,Correct
P6071178863,data/part8\P6071178863\R4073882106\3043564893.jpg,Correct
P6071187807,data/part8\P6071187807\R4048997954\3028865373.jpg,Correct
P6071194913,data/part8\P6071194913\R3408947162\2221253380.jpg,Correct
P6071313858,data/part8\P6071313858\R3351118985\2187252751.jpg,Correct
P6071417071,data/part8\P6071417071\R3359937059\2192254492.jpg,Correct
P6071470428,data/part8\P6071470428\R3403360300\2217915034.jpg,Correct
P6071768581,data/part8\P6071768581\R4028944248\3017033262.jpg,Correct
P6071770819,data/part8\P6071770819\R3341987733\2182012938.jpg,Correct
P6071914410,data/part8\P6071914410\R3425147635\2230917066.jpg,Incorrect
P6072073643,data/part8\P6072073643\R3342633818\2182388287.jpg,Correct
P6072578513,data/part8\P6072578513\R4053165907\3031308353.jpg,Correct
P6072824959,data/part8\P6072824959\R4008384220\3004932265.jpg,Correct
P6072898687,data/part8\P6072898687\R3389247124\2209537543.jpg,Correct
P6073157112,data/part8\P6073157112\R3344250056\2183278684.jpg,Correct
P6073446143,data/part8\P6073446143\R3343392251\2182790881.jpg,Correct
P6073704985,data/part8\P6073704985\R3356842123\2190570099.jpg,Correct
P6073823812,data/part8\P6073823812\R3358454877\2191417632.jpg,Correct
P6074018131,data/part8\P6074018131\R3373526055\2200250231.jpg,Correct
P6074197471,data/part8\P6074197471\R4079639527\3047027230.jpg,Correct
P6074413451,data/part8\P6074413451\R3341693478\2181850228.jpg,Correct
P6074428650,data/part8\P6074428650\R3338855207\2180182476.jpg,Correct
P6074574506,data/part8\P6074574506\R3357157441\2190739265.jpg,Correct
P6074655400,data/part8\P6074655400\R4026141491\3015344984.jpg,Incorrect
P6074692959,data/part8\P6074692959\R3345909316\2184264933.jpg,Correct
P6074906715,data/part8\P6074906715\R3396242461\2213701662.jpg,Correct
P6075109841,data/part8\P6075109841\R3336694562\2179006702.jpg,Correct
P6075159490,data/part8\P6075159490\R4090465689\3053518303.jpg,Correct
P6076108055,data/part8\P6076108055\R3344419129\2183386814.jpg,Correct
P6076477043,data/part8\P6076477043\R3337584486\2179480751.jpg,Correct
P6076689928,data/part8\P6076689928\R3374605995\2200901271.jpg,Correct
P6076707787,data/part8\P6076707787\R4019023839\3011172345.jpg,Correct
P6077151521,data/part8\P6077151521\R3425005076\2230830936.jpg,Correct
P6077345257,data/part8\P6077345257\R3347161700\2184975153.jpg,Correct
P6077666875,data/part8\P6077666875\R3344168751\2183225379.jpg,Correct
P6078184653,data/part8\P6078184653\R4044278501\3026084289.jpg,Correct
P6078228238,data/part8\P6078228238\R3344939774\2183686830.jpg,Correct
P6079476755,data/part8\P6079476755\R3399225483\2215469453.jpg,Correct
P6080105240,data/part8\P6080105240\R4085432984\3050483831.jpg,Correct
P6081078678,data/part8\P6081078678\R4074680642\3044046160.jpg,Correct
P6081091787,data/part8\P6081091787\R3348050338\2185488997.jpg,Correct
P6081294033,data/part8\P6081294033\R4000384073\3000194390.jpg,Correct
P6081667070,data/part8\P6081667070\R4002218759\3001304399.jpg,Correct
P6081963492,data/part8\P6081963492\R3405731088\2219370979.jpg,Correct
P6082138107,data/part8\P6082138107\R3359049138\2191724376.jpg,Correct
P6082241272,data/part8\P6082241272\R3350341321\2186792497.jpg,Correct
P6082423065,data/part8\P6082423065\R4030734408\3018031167.jpg,Correct
P6082454834,data/part8\P6082454834\R4064538948\3037979139.jpg,Correct
P6082577067,data/part8\P6082577067\R3392429195\2211440835.jpg,Correct
P6082742077,data/part8\P6082742077\R3352432770\2188009647.jpg,Correct
P6082809181,data/part8\P6082809181\R3428967645\2233138011.jpg,Correct
P6082835683,data/part8\P6082835683\R4109350979\3064871863.jpg,Correct
P6083530017,data/part8\P6083530017\R3372626274\2199703707.jpg,Correct
P6083599480,data/part8\P6083599480\R4004554461\3002694741.jpg,Correct
P6083699860,data/part8\P6083699860\R3392592412\2211535041.jpg,Correct
P6083868094,data/part8\P6083868094\R3362196839\2193534454.jpg,Correct
P6084460574,data/part8\P6084460574\R3344014721\2183126127.jpg,Correct
P6084770684,data/part8\P6084770684\R4071277023\3042034380.jpg,Correct
P6084925049,data/part8\P6084925049\R3399653244\2215725473.jpg,Correct
P6085042733,data/part8\P6085042733\R3393411971\2211975773.jpg,Correct
P6085173799,data/part8\P6085173799\R3342544227\2182336898.jpg,Correct
P6085188320,data/part8\P6085188320\R4090452299\3053509478.jpg,Correct
P6085250079,data/part8\P6085250079\R3373959181\2200506581.jpg,Correct
P6085297595,data/part8\P6085297595\R3384776979\2206905182.jpg,Correct
P6085298278,data/part8\P6085298278\R3380938114\2204664511.jpg,Correct
P6085391179,data/part8\P6085391179\R3393809323\2212227173.jpg,Correct
P6085472177,data/part8\P6085472177\R3338134164\2179765828.jpg,Correct
P6085488039,data/part8\P6085488039\R4021778683\3012764280.jpg,Correct
P6085612962,data/part8\P6085612962\R3413757100\2224112095.jpg,Correct
P6085788834,data/part8\P6085788834\R3365206481\2195355551.jpg,Incorrect
P6085790579,data/part8\P6085790579\R3344087507\2183171879.jpg,Correct
P6085793538,data/part8\P6085793538\R3347709650\2185298340.jpg,Correct
P6085855726,data/part8\P6085855726\R4086374379\3051038741.jpg,Correct
P6085946926,data/part8\P6085946926\R3375262852\2201304787.jpg,Correct
P6086009040,data/part8\P6086009040\R4093771201\3055505716.jpg,Correct
P6086019577,data/part8\P6086019577\R3344114227\2183189083.jpg,Correct
P6086028929,data/part8\P6086028929\R4065859263\3038781043.jpg,Correct
P6086054752,data/part8\P6086054752\R3353925753\2188841427.jpg,Correct
P6086069957,data/part8\P6086069957\R3346735084\2184735553.jpg,Correct
P6086142948,data/part8\P6086142948\R3370421692\2198420198.jpg,Correct
P6086149139,data/part8\P6086149139\R3347761803\2185324953.jpg,Correct
P6086362624,data/part8\P6086362624\R3358041119\2191206326.jpg,Correct
P6086429316,data/part8\P6086429316\R3403813896\2218174320.jpg,Correct
P6086667923,data/part8\P6086667923\R3381665629\2205096421.jpg,Correct
P6086823226,data/part8\P6086823226\R3351772122\2187618600.jpg,Correct
P6086982686,data/part8\P6086982686\R3356043340\2190101426.jpg,Correct
P6087240326,data/part8\P6087240326\R3341054488\2181473238.jpg,Correct
P6087315940,data/part8\P6087315940\R3348594526\2185766569.jpg,Correct
P6087347252,data/part8\P6087347252\R4097660842\3057811264.jpg,Correct
P6087490199,data/part8\P6087490199\R3429363171\2233384159.jpg,Correct
P6087572739,data/part8\P6087572739\R3364948507\2195199224.jpg,Correct
P6087937442,data/part8\P6087937442\R3418808772\2227109877.jpg,Correct
P6087971263,data/part8\P6087971263\R3347284850\2185053391.jpg,Correct
P6087998068,data/part8\P6087998068\R3342212574\2182154928.jpg,Correct
P6088299157,data/part8\P6088299157\R3341718156\2181862093.jpg,Incorrect
P6088795564,data/part8\P6088795564\R3408711870\2221096176.jpg,Correct
P6088803226,data/part8\P6088803226\R3408619710\2221037934.jpg,Correct
P6088965590,data/part8\P6088965590\R4091378166\3054037183.jpg,Correct
P6089058707,data/part8\P6089058707\R3357366817\2190852619.jpg,Correct
P6089104342,data/part8\P6089104342\R3337114170\2179233551.jpg,Correct
P6089239143,data/part8\P6089239143\R4120333548\3071391558.jpg,Correct
P6089325305,data/part8\P6089325305\R3347462954\2185164393.jpg,Incorrect
P6089770598,data/part8\P6089770598\R3354946104\2189427319.jpg,Correct
P6090706517,data/part8\P6090706517\R3337488803\2179427932.jpg,Correct
P6090936216,data/part8\P6090936216\R4010896176\3006381179.jpg,Correct
P6090995444,data/part8\P6090995444\R4110172376\3065356393.jpg,Correct
P6091024793,data/part8\P6091024793\R3355211440\2189590646.jpg,Correct
P6091129550,data/part8\P6091129550\R3396162574\2213652240.jpg,Correct
P6091240225,data/part8\P6091240225\R3387219747\2208340149.jpg,Correct
P6091293338,data/part8\P6091293338\R3357162447\2190742193.jpg,Correct
P6091333370,data/part8\P6091333370\R3339875243\2180803393.jpg,Correct
P6091548845,data/part8\P6091548845\R3420557761\2228196346.jpg,Correct
P6091639928,data/part8\P6091639928\R3398125523\2214800860.jpg,Correct
P6091720816,data/part8\P6091720816\R3374886013\2201079792.jpg,Correct
P6091856995,data/part8\P6091856995\R3338248996\2179834062.jpg,Correct
P6091974710,data/part8\P6091974710\R3350141454\2186663094.jpg,Correct
P6092001187,data/part8\P6092001187\R3368172458\2197070045.jpg,Correct
P6092049624,data/part8\P6092049624\R3376124929\2201813292.jpg,Correct
P6092075538,data/part8\P6092075538\R4063455976\3037383395.jpg,Correct
P6092432303,data/part8\P6092432303\R4098543731\3058360582.jpg,Correct
P6092627952,data/part8\P6092627952\R3353819213\2188778682.jpg,Correct
P6092654945,data/part8\P6092654945\R3369810825\2198069915.jpg,Correct
P6092814455,data/part8\P6092814455\R3337365312\2179359488.jpg,Correct
P6093165142,data/part8\P6093165142\R3394480117\2212640067.jpg,Correct
P6093167017,data/part8\P6093167017\R3348387489\2185658314.jpg,Correct
P6093244187,data/part8\P6093244187\R4100286463\3059419250.jpg,Incorrect
P6093279178,data/part8\P6093279178\R3401740367\2216979033.jpg,Correct
P6093553405,data/part8\P6093553405\R4063183205\3037235354.jpg,Correct
P6093914126,data/part8\P6093914126\R3342305570\2182211519.jpg,Correct
P6093982731,data/part8\P6093982731\R4111090446\3065852595.jpg,Correct
P6094163778,data/part8\P6094163778\R3342709645\2182433388.jpg,Correct
P6094225675,data/part8\P6094225675\R3338936605\2180236971.jpg,Correct
P6094317883,data/part8\P6094317883\R3430086339\2233818178.jpg,Correct
P6094376133,data/part8\P6094376133\R3356092340\2190133723.jpg,Correct
P6094500317,data/part8\P6094500317\R3359554612\2192028268.jpg,Correct
P6094607594,data/part8\P6094607594\R3346899536\2184836928.jpg,Correct
